Date,corr126,beta252,beta_cv,adf_p252,eg_p252,half_life252,resid_sigma252,zero_cross126,opportunities63,trail126_sharpe,trail126_return,trail126_trades,trail126_win_rate,gate_structural,gate_confirmed
2022-11-04,0.8344126699514013,0.44267379122003275,0.2320847499007984,0.008457686420974508,0.03336904185580902,7.498727896907188,0.026289247717326256,28,5,-1.052629160864581,-0.027254128505119102,5,0.4,True,False
2022-11-11,0.8653091098821426,0.43985916413925247,0.22617823610532886,0.007870943201505415,0.0313685793163522,7.281502693576079,0.02626431108018014,28,4,-1.5511862531040461,-0.03822163588005689,4,0.25,True,False
2022-11-18,0.8736412052271613,0.4377180274766799,0.2094199915913326,0.006998975736690137,0.02836090835159062,7.346501679090228,0.026389431945529986,28,3,-1.47474021310052,-0.03717334444896847,4,0.25,True,False
2022-11-25,0.8703434136753884,0.4399939298105368,0.20353743187260676,0.007136780562789053,0.02883584403335142,7.319140254041885,0.026269818963417988,27,3,-1.3094485703366934,-0.03560968340502735,4,0.25,True,False
2022-12-02,0.8676847591052174,0.44341639592140236,0.16965891230642918,0.0063487447528795754,0.026104871981449583,7.312582951478347,0.02614499903537437,29,3,-1.4809680287505382,-0.040602849065671465,5,0.2,True,False
2022-12-09,0.8879688462334829,0.4542057835011966,0.1504409768550443,0.022798937520971157,0.07781117605433774,6.678010258845146,0.025468045562102908,25,4,-1.4809680287505382,-0.040602849065671465,5,0.2,True,False
2022-12-16,0.8839226716087935,0.46523699911040806,0.18526909341633999,0.025336836629722574,0.0843290807590027,6.638829437010566,0.024529046265112594,20,3,-1.4809680287505382,-0.040602849065671465,5,0.2,True,False
2022-12-23,0.880425729654371,0.48014980069021473,0.18482413796900865,0.1052081557891324,0.2562052242368734,7.35794172460224,0.024294485983587168,20,4,-1.6640049634536958,-0.04553386188061859,5,0.2,True,False
2022-12-30,0.8769755076335204,0.4858027617522105,0.11608068388368477,0.019640835666769437,0.06745449182603054,8.133084779845037,0.025049072516779323,16,3,-1.8970800012255653,-0.05174758959982373,5,0.2,True,False
2023-01-06,0.8745153342455115,0.4878257047757954,0.05321137051062897,0.23840900679888105,0.46140091718362886,8.606513229264573,0.02562122065971416,16,3,-2.3434185506633933,-0.06525937287266526,5,0.2,False,False
2023-01-13,0.8722038231170549,0.48777517524499553,0.06124671618914099,0.01405552777431826,0.05130781071875377,8.144541972029602,0.025822603606445827,14,3,-2.0040750968300447,-0.05767705946578605,5,0.2,False,False
2023-01-20,0.8814647830737141,0.4851886346340219,0.10685361056789894,0.013785394267427219,0.05047277995177828,8.12026275430826,0.025827753363565437,14,3,-1.9408521168140505,-0.056011592807446386,6,0.16666666666666666,True,False
2023-01-27,0.8810012989831733,0.4746965374741932,0.12671280265709986,0.010745407558551611,0.04092242710046223,7.890967375768334,0.025567553724938234,15,3,-1.9408521168140505,-0.056011592807446386,6,0.16666666666666666,True,False
2023-02-03,0.8875616912491074,0.4698138926696244,0.14271095046427626,0.014159123754198071,0.05163686825941288,8.167528800718816,0.025503977834427514,14,4,-1.9067249675383742,-0.05506665946691369,6,0.16666666666666666,True,False
2023-02-10,0.9088421384032931,0.464421804230716,0.1733115937853733,0.01057557081902644,0.04042421204038976,8.100218289275572,0.0257405471196293,14,5,-1.705468226560475,-0.041994628203587014,6,0.16666666666666666,True,False
2023-02-17,0.9088843241897419,0.45670473377273346,0.19096657069148654,0.03183380427994394,0.10089909811590164,9.476245488619721,0.026009289368433566,14,4,-2.4438219571616275,-0.0581474640375057,6,0.16666666666666666,True,False
